Framework_ID,Framework_Code,Framework_Name,Framework_Version,Framework_Regulator,Framework_Jurisdiction,Domain_ID,Domain_Code,Domain_Name,Domain_Description,Objective_ID,Objective_Code,Objective_Name,Objective_Description,Control_ID,Control_Code,Control_Name,Control_Statement,Control_Objective,Control_Is_Mandatory,Control_Risk_Category,Control_Evidence_Type,Control_Implementation_Guidance,Control_Testing_Guidance,SubControl_ID,SubControl_Code,SubControl_Name,SubControl_Statement,SubControl_Description
14,CBB,CBB Cyber Security Framework,2023,Central Bank of Bahrain,Bahrain,74,CS-6,Incident Response,,284,CS-6.1,Incident Management,,643,CS-6.1.2,Incident detection,Incident detection capabilities shall be implemented.,Ensure proper incident detection,Yes,operational,procedure,,,1663,CS-6.1.2.c,Report to board,Provide regular IT and security reporting to board.,Provide regular IT and security reporting to board.
14,CBB,CBB Cyber Security Framework,2023,Central Bank of Bahrain,Bahrain,74,CS-6,Incident Response,,284,CS-6.1,Incident Management,,644,CS-6.1.3,Incident reporting,Cyber incidents shall be reported to the CBB.,Ensure proper incident reporting,Yes,operational,procedure,,,1664,CS-6.1.3.a,Establish IT governance,Establish IT governance framework aligned with business objectives.,Establish IT governance framework aligned with business objectives.
14,CBB,CBB Cyber Security Framework,2023,Central Bank of Bahrain,Bahrain,74,CS-6,Incident Response,,284,CS-6.1,Incident Management,,644,CS-6.1.3,Incident reporting,Cyber incidents shall be reported to the CBB.,Ensure proper incident reporting,Yes,operational,procedure,,,1665,CS-6.1.3.b,Define IT strategy,Define and maintain IT strategy.,Define and maintain IT strategy.
14,CBB,CBB Cyber Security Framework,2023,Central Bank of Bahrain,Bahrain,74,CS-6,Incident Response,,284,CS-6.1,Incident Management,,644,CS-6.1.3,Incident reporting,Cyber incidents shall be reported to the CBB.,Ensure proper incident reporting,Yes,operational,procedure,,,1666,CS-6.1.3.c,Report to board,Provide regular IT and security reporting to board.,Provide regular IT and security reporting to board.
14,CBB,CBB Cyber Security Framework,2023,Central Bank of Bahrain,Bahrain,74,CS-6,Incident Response,,284,CS-6.1,Incident Management,,645,CS-6.1.4,Incident response testing,Incident response plans shall be tested regularly.,Ensure proper incident response testing,Yes,operational,procedure,,,1667,CS-6.1.4.a,Establish IT governance,Establish IT governance framework aligned with business objectives.,Establish IT governance framework aligned with business objectives.
14,CBB,CBB Cyber Security Framework,2023,Central Bank of Bahrain,Bahrain,74,CS-6,Incident Response,,284,CS-6.1,Incident Management,,645,CS-6.1.4,Incident response testing,Incident response plans shall be tested regularly.,Ensure proper incident response testing,Yes,operational,procedure,,,1668,CS-6.1.4.b,Define IT strategy,Define and maintain IT strategy.,Define and maintain IT strategy.
14,CBB,CBB Cyber Security Framework,2023,Central Bank of Bahrain,Bahrain,74,CS-6,Incident Response,,284,CS-6.1,Incident Management,,645,CS-6.1.4,Incident response testing,Incident response plans shall be tested regularly.,Ensure proper incident response testing,Yes,operational,procedure,,,1669,CS-6.1.4.c,Report to board,Provide regular IT and security reporting to board.,Provide regular IT and security reporting to board.
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,323,ISO-31000-RM-RI,Risk Identification,Objective for Risk Identification,714,FW-016-087,Consider threats and opportunities,Risk identification is advised to consider threats and opportunities.,— threats and opportunities;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,323,ISO-31000-RM-RI,Risk Identification,Objective for Risk Identification,715,FW-016-088,Consider time-related factors,Risk identification is advised to consider time-related factors.,— time-related factors;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,323,ISO-31000-RM-RI,Risk Identification,Objective for Risk Identification,769,FW-016-089,Consider vulnerabilities and capabilities,Risk identification is advised to consider vulnerabilities and capabilities.,— vulnerabilities and capabilities;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,323,ISO-31000-RM-RI,Risk Identification,Objective for Risk Identification,784,FW-016-086,Consider tangible and intangible sources of risk,Risk identification is advised to consider tangible and intangible sources of risk.,— tangible and intangible sources of risk;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,323,ISO-31000-RM-RI,Risk Identification,Objective for Risk Identification,793,FW-016-076,Consider specified factors and their relationships during risk identification,"During risk identification, the listed factors and the relationships between these factors are advised to be considered.","The following factors, and the relationship between these factors, should be considered:",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,323,ISO-31000-RM-RI,Risk Identification,Objective for Risk Identification,795,FW-016-078,Identify risks whether or not sources are under organizational control,The organization is advised to identify risks regardless of whether their sources are under its control.,"The organization should identify risks, whether or not their sources are under its control.",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,323,ISO-31000-RM-RI,Risk Identification,Objective for Risk Identification,797,FW-016-080,Consider causes and events,Risk identification is advised to consider causes and events.,— causes and events;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,323,ISO-31000-RM-RI,Risk Identification,Objective for Risk Identification,798,FW-016-081,Consider changes in external and internal context,Risk identification is advised to consider changes in the external and internal context.,— changes in the external and internal context;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,324,ISO-31000-RM-P,Principles,Objective for Principles,716,FW-016-001,Consider principles when establishing risk management framework and processes,The organization is expected to consider the stated principles when establishing its risk management framework and processes.,The principles are  the foundation for managing risk and should be considered when establishing the organization’s risk  management framework and processes.,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,324,ISO-31000-RM-P,Principles,Objective for Principles,717,FW-016-002,Enable the organization to manage effects of uncertainty on objectives,The principles are expected to enable the organization to manage the effects of uncertainty on its objectives.,These principles should enable an organization to manage the  effects of uncertainty on its objectives.,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,325,ISO-31000-RM-F-C,Framework - Customization,Objective for Framework - Customization,718,FW-016-003,Customize framework components and interactions to organizational needs,The organization is expected to customize the components of the framework and how they work together to meet organizational needs.,The components of the framework and the way in which they work together should be customized to  the needs of the organization.,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,326,ISO-31000-RM-F-G,Framework - General,Objective for Framework - General,719,FW-016-004,Evaluate existing risk management practices and processes and address gaps,"The organization is expected to evaluate its existing risk management practices and processes, evaluate any gaps, and address those gaps within the framework.","The organization should evaluate its existing risk management practices and processes, evaluate any  gaps and address those gaps within the framework.",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,333,ISO-31000-RM-F-I,Framework - Integration,Objective for Framework - Integration,730,FW-016-015,Customize integration of risk management to organization’s needs and culture,Integration of risk management into the organization is expected to be customized to the organization’s needs and culture.,"Integrating risk management into an organization is a dynamic and iterative process, and should  be customized to the organization’s needs and culture.",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,333,ISO-31000-RM-F-I,Framework - Integration,Objective for Framework - Integration,731,FW-016-016,"Make risk management part of organizational purpose, governance, leadership, strategy, objectives and operations",Risk management is expected to be embedded as part of the organization rather than treated as separate.,"Risk management should be a part of, and  not separate from, the organizational purpose, governance, leadership and commitment, strategy,  objectives and operations.",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,334,ISO-31000-RM-F-D,Framework - Design,Objective for Framework - Design,732,FW-016-017,Examine and understand external and internal context when designing framework,"When designing the risk management framework, the organization is expected to examine and understand its external and internal context.","When designing the framework for managing risk, the organization should examine and understand its  external and internal context.",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,335,ISO-31000-RM-FD,Framework Design,Objective for Framework Design,733,FW-016-018,Examine and understand external and internal context when designing the risk management framework,"When designing the framework for managing risk, the organization is advised to examine and understand both its external and internal context.","When designing the framework for managing risk, the organization should examine and understand its  external and internal context.",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,342,ISO-31000-RM-PM,Performance Measurement,Objective for Performance Measurement,746,FW-016-031,Include measurement and reporting within performance indicators,The commitment is advised to include measurement and reporting within the organization’s performance indicators.,— measurement and reporting within the organization’s performance indicators;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,342,ISO-31000-RM-PM,Performance Measurement,Objective for Performance Measurement,773,FW-016-057,Periodically measure framework performance against purpose plans indicators and expected behaviour,"Evaluation is advised to include periodic measurement of framework performance against purpose, implementation plans, indicators and expected behaviour.","— periodically measure risk management framework performance against its purpose, implementation  plans, indicators and expected behaviour;",No,security,policy,Originally from: ISO-31000-2018,,,,,,
20,ISO-31000,ISO-31000-2018,,iso,,95,ISO-31000-RM,Risk Management,Controls related to Risk Management,342,ISO-31000-RM-PM,Performance Measurement,Objective for Performance Measurement,824,FW-016-111,Include performance measures in treatment plan,Treatment plan information is advised to include the performance measures.,— the performance measures;,No,security,policy,Originally from: ISO-31000-2018,,,,,,
